name,unified_sutra_code,sutra_code,sutra_name,due_reel_count,existed_reel_count,start_volume,start_page,end_volume,end_page,remark
QL_357,UN_1034,QL_357,阿難陀目佉尼訶離陀隣尼經,1,,41,178,41,187,
QL_358,UN_1035,QL_358,阿難陀目佉尼訶離陀經,1,,41,188,41,197,
QL_359,UN_1031,QL_359,佛說一向出生菩薩經,1,,41,200,41,211,
QL_360,UN_1038,QL_360,出生無邊門陀羅尼經,1,,41,214,41,227,
QL_361,UN_1410,QL_361,勝幢臂印陀羅尼經,1,,41,228,41,229,
QL_362,UN_1411,QL_362,妙臂印幢陀羅尼經,1,,41,230,41,231,
QL_363,UN_919,QL_363,佛說陀羅尼集經,13,,41,234,41,558,
QL_364,UN_1398,QL_364,佛說持句神呪經,1,,41,560,41,562,
QL_365,UN_1399,QL_365,佛說陀鄰尼鉢經,1,,41,563,41,564,
QL_366,UN_1396,QL_366,東方最勝燈王如來助護持世間神呪經,1,,41,565,41,576,
QL_367,UN_1183,QL_367,如來方便善巧呪經,1,,41,577,41,585,
QL_368,UN_1182,QL_368,虛空藏菩薩問七佛陀羅尼呪經,1,,41,588,41,598,
QL_369,UN_1174,QL_369,善法方便陀羅尼呪經,1,,41,600,41,605,
QL_370,UN_11752,QL_370,金剛秘密善門陀羅尼經,1,,41,606,41,610,
QL_371,UN_1173,QL_371,護命法門神呪經,1,,41,611,41,620,
QL_372,UN_1391,QL_372,金剛場陀羅尼經,1,,41,622,41,634,
QL_373,UN_1392,QL_373,金剛上味陀羅尼經,1,,41,636,41,648,
QL_374,UN_1389,QL_374,佛說無崖際總持法門經,1,,41,650,41,664,
QL_375,UN_1390,QL_375,尊勝菩薩所問一切諸法入無量法門陀羅尼經,1,,41,666,41,682,
QL_376,UN_341,QL_376,十住斷結經,14,,42,2,42,244,
QL_377,UN_675,QL_377,菩薩道樹經,1,,42,246,42,258,
QL_378,UN_676,QL_378,菩薩生地經,1,,42,259,42,261,
QL_379,UN_823,QL_379,佛說孛經,1,,42,264,42,281,
QL_380,UN_1045,QL_380,無垢淨光大陀羅尼經,1,,42,284,42,295,
QL_381,UN_731,QL_381,成具光明定意經,1,,42,298,42,318,
QL_382,UN_418,QL_382,摩訶摩耶經,2,,42,320,42,346,
QL_383,UN_777,QL_383,諸德福田經,1,,42,348,42,353,
QL_384,UN_760,QL_384,大方等如來藏經,1,,42,354,42,363,
QL_385,UN_606,QL_385,佛說寶網經,1,,42,366,42,389,
QL_386,UN_824,QL_386,佛說內藏百寶經,1,,42,392,42,398,
QL_387,UN_794,QL_387,佛說溫室洗浴眾僧經,1,,42,399,42,401,
QL_388,UN_830,QL_388,佛說菩薩行五十緣身經,1,,42,402,42,406,
QL_389,UN_362,QL_389,佛說菩薩修行經,1,,42,407,42,413,
QL_390,UN_222,QL_390,佛說金色王經,1,,42,416,42,424,
QL_391,UN_849,QL_391,佛語法門經,1,,42,425,42,427,
QL_392,UN_812,QL_392,佛說四不可得經,1,,42,428,42,432,
QL_393,UN_713,QL_393,須真天子經,2,,42,434,42,476,
QL_394,UN_1986,QL_394,佛說觀普賢菩薩行法經,1,,42,478,42,492,
QL_395,UN_404,QL_395,觀世音菩薩得大勢菩薩受記經,1,,42,494,42,506,
QL_396,UN_654,QL_396,不思議光菩薩所說經,1,,42,508,42,520,
QL_397,UN_738,QL_397,超日明三昧經,2,,42,522,42,567,
QL_398,UN_805,QL_398,除恐災患經,1,,42,570,42,585,
QL_399,UN_742,QL_399,佛說首楞嚴三昧經,3,,42,588,42,636,
QL_400,UN_806,QL_400,未曾有因緣經,2,,42,638,42,675,
QL_401,UN_827,QL_401,諸佛要集經,2,,42,678,42,717,
QL_402,UN_595,QL_402,稱揚諸佛功德經,3,,42,720,42,770,
QL_403,UN_594,QL_403,賢劫經,10,,43,2,43,186,
QL_404,UN_610,QL_404,佛說佛名經,12,,43,188,43,405,
QL_405,UN_614,QL_405,過去莊嚴劫千佛名經,1,,43,408,43,426,
QL_406,UN_6144,QL_406,現在賢劫千佛名經,1,,43,428,43,442,
QL_407,UN_6146,QL_407,未來星宿劫千佛名經,1,,43,444,43,461,
QL_408,UN_613,QL_408,五千五百佛名神呪除障滅罪經,8,,43,464,43,576,
QL_409,UN_747,QL_409,力莊嚴三昧經,3,,43,578,43,611,
QL_410,UN_600,QL_410,佛說八部佛名經,1,,43,614,43,616,
QL_411,UN_607,QL_411,百佛名經,1,,43,617,43,622,
QL_412,UN_608,QL_412,佛說不思議功德諸佛所護念經,2,,43,624,43,651,
QL_413,UN_744,QL_413,金剛三昧本性清淨不壞不滅經,1,,43,654,43,660,
QL_414,UN_236,QL_414,佛說師子月佛本生經,1,,43,661,43,667,
QL_415,UN_838,QL_415,演道俗業經,1,,43,670,43,679,
QL_416,UN_700,QL_416,佛說長者法志妻經,1,,43,682,43,685,
QL_417,UN_670,QL_417,佛說薩羅國經,1,,43,686,43,688,
QL_418,UN_601,QL_418,佛說十吉祥經,1,,43,689,43,690,
QL_419,UN_707,QL_419,佛說長者女菴提遮師子吼了義經,1,,43,691,43,696,
QL_420,UN_243,QL_420,佛說一切智光明仙人慈心因緣不食肉經,1,,43,697,43,700,
QL_421,UN_1386,QL_421,大方等陀羅尼經,4,,43,702,43,760,
QL_422,UN_1387,QL_422,大法炬陀羅尼經,20,,44,2,44,280,
QL_423,UN_1388,QL_423,大威德陀羅尼經,20,,44,282,44,531,
QL_424,UN_749,QL_424,觀察諸法行經,4,,44,534,44,595,
QL_425,UN_756,QL_425,佛說華手經,10,,44,598,45,113,
QL_426,UN_807,QL_426,法集經,6,,45,116,45,233,
QL_427,UN_857,QL_427,大方廣圓覺修多羅了義經,1,,45,236,45,265,
QL_428,UN_795,QL_428,佛說施燈功德經,1,,45,268,45,281,
QL_429,UN_1987,QL_429,金剛三昧經,2,,45,284,45,309,
QL_430,UN_743,QL_430,觀佛三昧海經,10,,45,312,45,460,
QL_431,UN_216,QL_431,大方便佛報恩經,7,,45,462,45,580,
QL_432,UN_215,QL_432,菩薩本行經,3,,45,582,45,625,
QL_433,UN_419,QL_433,菩薩處胎經,5,,45,628,45,742,
QL_434,UN_139,QL_434,央掘魔羅經,4,,45,744,45,824,
QL_435,UN_817,QL_435,菩薩內習六波羅蜜經,1,,45,826,45,828,
QL_436,UN_232,QL_436,菩薩投身飼餓虎起塔因緣經,1,,45,829,45,838,
QL_437,UN_735,QL_437,三昧弘道廣顯定意經,4,,46,2,46,53,
QL_438,UN_439,QL_438,佛說明度五十校計經,2,,46,56,46,93,
QL_439,UN_655,QL_439,無所有菩薩經,4,,46,96,46,158,
QL_440,UN_301,QL_440,大法鼓經,2,,46,160,46,189,
QL_441,UN_651,QL_441,月上女經,2,,46,192,46,217,
QL_442,UN_636,QL_442,文殊師利問經,2,,46,220,46,268,
QL_443,UN_839,QL_443,大方廣如來秘密藏經,2,,46,270,46,292,
QL_444,UN_775,QL_444,大乘密嚴經,3,,46,294,46,351,
QL_445,UN_755,QL_445,菩薩瓔珞經,20,,46,354,46,693,
QL_446,UN_962,QL_446,大佛頂如來密因修證了義諸菩薩萬行首楞嚴經,10,,47,2,47,134,
QL_447,UN_1382,QL_447,七佛所說神呪經,4,,47,136,47,204,
QL_448,UN_1225,QL_448,文殊師利寶藏陀羅尼經,1,,47,206,47,231,
QL_449,UN_465,QL_449,僧伽吒經,4,,47,234,47,283,
QL_450,UN_852,QL_450,出生菩提心經,1,,47,286,47,298,
QL_451,UN_722,QL_451,佛說佛印三昧經,1,,47,299,47,301,
QL_452,UN_819,QL_452,佛說十二頭陀經,1,,47,304,47,309,
QL_453,UN_681,QL_453,佛說樹提伽經,1,,47,310,47,312,
QL_454,UN_837,QL_454,佛說法常住經,1,,47,313,47,313,
QL_455,UN_221,QL_455,佛說長壽王經,1,,47,314,47,318,
QL_456,UN_718,QL_456,佛說海龍王經,4,,47,320,47,391,
QL_457,UN_721,QL_457,佛為海龍王說法印經,1,,47,394,47,395,
QL_458,UN_793,QL_458,佛說右遶佛塔功徳經,1,,47,396,47,398,
QL_459,UN_223,QL_459,佛說妙色王因縁經,1,,47,399,47,401,
QL_460,UN_224,QL_460,師子素馱娑王斷肉經,1,,47,402,47,404,
QL_461,UN_701,QL_461,佛說差摩婆帝受記經,1,,47,406,47,409,
QL_462,UN_656,QL_462,佛說師子莊嚴王菩薩請問經,1,,47,410,47,414,
QL_463,UN_420,QL_463,中陰經,2,,47,416,47,445,
QL_464,UN_854,QL_464,占察善惡業報經,2,,47,448,47,475,
QL_465,UN_421,QL_465,佛說蓮華面經,2,,47,478,47,500,
QL_466,UN_809,QL_466,佛說三品弟子經,1,,47,502,47,504,
QL_467,UN_811,QL_467,佛說四輩經,1,,47,505,47,507,
QL_468,UN_430,QL_468,佛說當來變經,1,,47,508,47,509,
QL_469,UN_240,QL_469,過去佛分衛經,1,,47,510,47,511,
QL_470,UN_431,QL_470,佛說法滅盡經,1,,47,514,47,516,
QL_471,UN_843,QL_471,佛說甚深大迴向經,1,,47,517,47,520,
QL_472,UN_717,QL_472,天王太子辟羅經,1,,47,521,47,522,
QL_473,UN_1383,QL_473,大吉義神呪經,2,,47,524,47,562,
QL_474,UN_1279,QL_474,阿吒婆拘鬼神大將上佛陀羅尼經,1,,47,564,47,569,
QL_475,UN_1414,QL_475,佛說大普賢陀羅尼經,1,,47,570,47,571,
QL_476,UN_1415,QL_476,佛說大七寶陀羅尼經,1,,47,572,47,572,
QL_477,UN_1068,QL_477,六字大陀羅尼呪經,1,,47,573,47,573,
QL_478,UN_1440,QL_478,佛說安宅神呪經,1,,47,574,47,577,
QL_479,UN_14252,QL_479,幻師颰陀神呪經,1,,47,578,47,579,
QL_480,UN_1452,QL_480,佛說辟除賊害呪經,1,,47,580,47,580,
QL_481,UN_1374,QL_481,佛說呪時氣病經,1,,47,581,47,581,
QL_482,UN_1375,QL_482,佛說呪齒經,1,,47,582,47,582,
QL_483,UN_1376,QL_483,佛說呪目經,1,,47,583,47,583,
QL_484,UN_1377,QL_484,佛說呪小兒經,1,,47,584,47,584,
QL_485,UN_403,QL_485,阿彌陀鼓音聲王陀羅尼經,1,,47,585,47,587,
QL_486,UN_1439,QL_486,佛說摩尼羅亶經,1,,47,588,47,590,
QL_487,UN_1437,QL_487,佛說檀持羅麻油述經,1,,47,592,47,593,
QL_488,UN_10491,QL_488,佛說護諸童子陀羅尼呪經,1,,47,594,47,596,
QL_489,UN_936,QL_489,諸佛心陀羅尼經,1,,47,597,47,598,
QL_490,UN_1441,QL_490,拔濟苦難陀羅尼經,1,,47,599,47,600,
QL_491,UN_1412,QL_491,八名普密陀羅尼經,1,,47,601,47,602,
QL_492,UN_1200,QL_492,佛說持世陀羅尼經,1,,47,603,47,606,
QL_493,UN_1406,QL_493,佛說六門陀羅尼經,1,,47,607,47,607,
QL_494,UN_1060,QL_494,清淨觀世音菩薩普賢陀羅尼經,1,,47,608,47,612,
QL_495,UN_1168,QL_495,諸佛集會陀羅尼經,1,,47,614,47,617,
QL_496,UN_1444,QL_496,佛說智炬陀羅尼經,1,,47,618,47,620,
QL_497,UN_1192,QL_497,佛說隨求即得大自在陀羅尼神呪經,1,,47,621,47,634,
QL_498,UN_1421,QL_498,佛說一切法功德莊嚴王經,1,,47,636,47,648,
QL_499,UN_1442,QL_499,佛說拔除罪障呪王經,1,,47,649,47,650,
QL_500,UN_1409,QL_500,佛說善夜經,1,,47,651,47,653,
QL_501,UN_1180,QL_501,佛說虛空藏菩薩能滿諸願最勝心陀羅尼求聞持法,1,,47,654,47,657,
QL_502,UN_774,QL_502,佛說佛地經,1,,47,660,47,668,
QL_503,UN_14161,QL_503,百千印陀羅尼經,1,,47,669,47,669,
QL_504,UN_1422,QL_504,莊嚴王陀羅尼呪經,1,,47,670,47,672,
QL_505,UN_1196,QL_505,香王菩薩陀羅尼呪經,1,,47,673,47,674,
QL_506,UN_706,QL_506,優婆夷淨行法門經,2,,47,676,47,706,
QL_507,UN_842,QL_507,諸法最上王經,1,,47,708,47,730,
QL_508,UN_640,QL_508,文殊師利般涅槃經,1,,47,732,47,736,
QL_509,UN_183,QL_509,異出菩薩本起經,1,,47,737,47,746,
QL_510,UN_699,QL_510,佛說賢首經,1,,47,748,47,750,
QL_511,UN_615,QL_511,千佛因緣經,1,,47,751,47,768,
QL_512,UN_48,QL_512,八大人覺經,1,,47,769,47,769,
QL_513,UN_229,QL_513,佛說月明菩薩經,1,,48,2,48,5,
QL_514,UN_698,QL_514,佛說心明經,1,,48,6,48,8,
QL_515,UN_602,QL_515,佛說滅十方冥經,1,,48,9,48,14,
QL_516,UN_242,QL_516,佛說鹿母經,1,,48,15,48,21,
QL_517,UN_714,QL_517,佛說魔逆經,1,,48,24,48,41,
QL_518,UN_230,QL_518,佛說賴吒和羅所問德光太子經,1,,48,44,48,62,
QL_519,UN_715,QL_519,商主天子所問經,1,,48,64,48,79,
QL_520,UN_814,QL_520,大乘四法經,1,,48,82,48,89,
QL_521,UN_657,QL_521,離垢慧菩薩所問禮佛法經,1,,48,90,48,95,
QL_522,UN_748,QL_522,寂照神變三摩地經,1,,48,98,48,110,
QL_523,UN_792,QL_523,佛說造塔功德經,1,,48,112,48,114,
QL_524,UN_762,QL_524,佛說不增不減經,1,,48,115,48,120,
QL_525,UN_702,QL_525,佛說堅固女經,1,,48,121,48,125,
QL_526,UN_703,QL_526,佛說大乘流轉諸有經,1,,48,126,48,127,
QL_527,UN_237,QL_527,佛說大意經,1,,48,128,48,132,
QL_528,UN_605,QL_528,受持七佛名號所生功德經,1,,48,133,48,136,
QL_529,UN_10481,QL_529,金剛光焰止風雨陀羅尼經,1,,48,138,48,157,
QL_530,UN_865,QL_530,大毗盧遮那成佛神變加持經,7,,48,160,48,296,
QL_531,UN_9141,QL_531,蘇婆呼童子經,3,,48,298,48,343,
QL_532,UN_968,QL_532,一字佛頂輪王經,6,,48,346,48,460,
QL_533,UN_9111,QL_533,蘇悉地羯羅經,4,,48,462,48,546,
QL_534,UN_884,QL_534,金剛頂瑜伽中略出念誦經,4,,48,548,48,636,
QL_535,UN_10271,QL_535,廣大寶樓閣善住秘密陀羅尼經,3,,48,638,48,679,
QL_536,UN_1028,QL_536,牟梨曼陀羅呪經,2,,48,682,48,712,
QL_537,UN_1212,QL_537,金剛頂經曼殊室利菩薩五字心陀羅尼品,1,,48,714,48,724,
QL_538,UN_1119,QL_538,觀自在如意輪菩薩瑜伽法要,1,,48,725,48,735,
QL_539,UN_1355,QL_539,佛說救面然餓鬼陀羅尼神呪經,1,,48,738,48,740,
QL_540,UN_1357,QL_540,佛說甘露經陀羅尼,1,,48,741,48,741,
QL_541,UN_1222,QL_541,大陀羅尼末法中一字心呪經,1,,48,742,48,755,
QL_542,UN_28,QL_542,中阿含經,60,,49,2,50,347,
QL_543,UN_144,QL_543,增壹阿含經,50,,50,350,51,394,
QL_544,UN_102,QL_544,雜阿含經,50,,51,396,52,617,
QL_545,UN_1,QL_545,佛說長阿含經,22,,52,620,53,318,
QL_546,UN_103,QL_546,別譯雜阿含經,20,,53,320,53,628,
QL_547,UN_104,QL_547,雜阿含經,1,,53,630,53,649,
QL_548,UN_14,QL_548,長阿含十報法經,1,,53,652,53,672,
QL_549,UN_27,QL_549,起世因本經,10,,53,674,54,80,
QL_550,UN_26,QL_550,起世經,10,,54,82,54,236,
QL_551,UN_25,QL_551,佛說樓炭經,6,,54,238,54,334,
QL_552,UN_5,QL_552,佛般泥洹經,2,,54,336,54,379,
QL_553,UN_15,QL_553,佛說人本欲生經,1,,54,382,54,396,
QL_554,UN_23,QL_554,佛說梵網六十二見經,1,,54,398,54,417,
QL_555,UN_18,QL_555,佛說屍迦羅越六方禮經,1,,54,418,54,422,
QL_556,UN_190,QL_556,中本起經,2,,54,424,54,470,
QL_557,UN_29,QL_557,佛說七知經,1,,54,472,54,474,
QL_558,UN_31,QL_558,佛說鹹水喻經,1,,54,475,54,476,
QL_559,UN_33,QL_559,佛說一切流攝守因經,1,,54,477,54,480,
QL_560,UN_45,QL_560,佛說閻羅王五天使者經,1,,54,481,54,483,
QL_561,UN_44,QL_561,佛說鐵城泥犂經,1,,54,484,54,488,
QL_562,UN_46,QL_562,佛說古來世時經,1,,54,489,54,493,
QL_563,UN_47,QL_563,佛說阿那律八念經,1,,54,496,54,500,
QL_564,UN_49,QL_564,佛說離睡經,1,,54,501,54,503,
QL_565,UN_50,QL_565,佛說是法非法經,1,,54,504,54,506,
QL_566,UN_58,QL_566,佛說樂想經,1,,54,507,54,507,
QL_567,UN_59,QL_567,佛說漏分佈經,1,,54,508,54,513,
QL_568,UN_60,QL_568,佛說阿耨颰經,1,,54,514,54,519,
QL_569,UN_51,QL_569,佛說求欲經,1,,54,522,54,531,
QL_570,UN_52,QL_570,佛說受歲經,1,,54,532,54,535,
QL_571,UN_53,QL_571,佛說梵志計水淨經,1,,54,536,54,537,
QL_572,UN_67,QL_572,佛說伏婬經,1,,54,540,54,542,
QL_573,UN_68,QL_573,佛說魔嬈亂經,1,,54,543,54,549,
QL_574,UN_69,QL_574,佛說弊魔試目連經,1,,54,550,54,555,
QL_575,UN_91,QL_575,佛說泥犁經,1,,54,558,54,569,
QL_576,UN_93,QL_576,佛說優婆夷墮舍迦經,1,,54,570,54,572,
QL_577,UN_92,QL_577,佛說齋經,1,,54,573,54,576,
QL_578,UN_55,QL_578,佛說苦隂經,1,,54,578,54,583,
QL_579,UN_57,QL_579,佛說苦隂因事經,1,,54,584,54,588,
QL_580,UN_56,QL_580,佛說釋摩男本經,1,,54,589,54,592,
QL_581,UN_95,QL_581,佛說鞞摩肅經,1,,54,594,54,598,
QL_582,UN_96,QL_582,佛說婆羅門子命終愛念不離經,1,,54,599,54,602,
QL_583,UN_97,QL_583,佛說十支居士八城人經,1,,54,603,54,605,
QL_584,UN_98,QL_584,佛說邪見經,1,,54,606,54,607,
QL_585,UN_99,QL_585,佛說箭喻經,1,,54,608,54,610,
QL_586,UN_101,QL_586,佛說普法義經,1,,54,611,54,618,
QL_587,UN_100,QL_587,佛說廣義法門經,1,,54,620,54,628,
QL_588,UN_135,QL_588,佛說戒德香經,1,,54,629,54,630,
QL_589,UN_148,QL_589,佛說四人出現世間經,1,,54,631,54,633,
QL_590,UN_61,QL_590,佛說諸法本經,1,,54,634,54,634,
QL_591,UN_62,QL_591,佛說瞿曇彌記果經,1,,54,635,54,641,
QL_592,UN_22,QL_592,佛說梵志阿颰經,1,,54,644,54,656,
QL_593,UN_24,QL_593,佛說寂志果經,1,,54,658,54,673,
QL_594,UN_70,QL_594,佛說賴吒和羅經,1,,54,676,54,685,
QL_595,UN_19,QL_595,佛說善生子經,1,,54,686,54,692,
QL_596,UN_72,QL_596,佛說數經,1,,54,693,54,697,
QL_597,UN_73,QL_597,佛說梵志頞波羅延問種尊經,1,,54,698,54,704,
QL_598,UN_34,QL_598,佛說四諦經,1,,54,706,54,714,
QL_599,UN_35,QL_599,佛說恒水經,1,,54,715,54,717,
QL_600,UN_65,QL_600,佛說瞻婆比丘經,1,,54,718,54,720,
QL_601,UN_38,QL_601,佛說本相倚致經,1,,54,721,54,722,
QL_602,UN_39,QL_602,佛說緣本致經,1,,54,723,54,724,
QL_603,UN_41,QL_603,佛說頂生王故事經,1,,54,725,54,729,
QL_604,UN_42,QL_604,佛說文陀竭王經,1,,54,730,54,733,
QL_605,UN_74,QL_605,三歸五戒慈心猒離功德經,1,,55,2,55,3,
QL_606,UN_75,QL_606,佛說須達經,1,,55,4,55,6,
QL_607,UN_77,QL_607,佛為黃竹園老婆羅門說學經,1,,55,7,55,10,
QL_608,UN_78,QL_608,佛說梵摩喻經,1,,55,11,55,19,
QL_609,UN_80,QL_609,佛說尊上經,1,,55,22,55,25,
QL_610,UN_82,QL_610,佛說鸚鵡經,1,,55,26,55,33,
QL_611,UN_81,QL_611,佛說兜調經,1,,55,34,55,37,
QL_612,UN_86,QL_612,佛說意經,1,,55,38,55,40,
QL_613,UN_87,QL_613,佛說應法經,1,,55,41,55,44,
QL_614,UN_143,QL_614,佛說波斯匿王太后崩塵土坌身經,1,,55,46,55,49,
QL_615,UN_151,QL_615,須摩提女經,1,,55,50,55,64,
QL_616,UN_152,QL_616,佛說三摩竭經,1,,55,66,55,73,
QL_617,UN_154,QL_617,佛說婆羅門避死經,1,,55,74,55,74,
QL_618,UN_155,QL_618,食施獲五福報經,1,,55,75,55,76,
QL_619,UN_157,QL_619,頻毗娑羅王詣佛供養經,1,,55,77,55,80,
QL_620,UN_159,QL_620,佛說長者子六過出家經,1,,55,81,55,82,
QL_621,UN_137,QL_621,佛說鴦崛摩經,1,,55,83,55,88,
QL_622,UN_138,QL_622,佛說鴦崛髻經,1,,55,90,55,95,
QL_623,UN_161,QL_623,佛說力士移山經,1,,55,96,55,100,
QL_624,UN_162,QL_624,佛說四未曾有法經,1,,55,101,55,102,
QL_625,UN_163,QL_625,佛說舍利弗目揵連遊四衢經,1,,55,103,55,105,
QL_626,UN_2,QL_626,七佛父母姓字經,1,,55,108,55,111,
QL_627,UN_164,QL_627,佛說放牛經,1,,55,112,55,115,
QL_628,UN_118,QL_628,緣起經,1,,55,116,55,117,
QL_629,UN_166,QL_629,佛說十一想思念如來經,1,,55,118,55,118,
QL_630,UN_167,QL_630,佛說四泥犁經,1,,55,119,55,120,
QL_631,UN_174,QL_631,舍衛國王夢見十事經,1,,55,121,55,124,
QL_632,UN_176,QL_632,佛說國王不黎先尼十夢經,1,,55,125,55,128,
QL_633,UN_158,QL_633,阿難同學經,1,,55,129,55,131,
QL_634,UN_105,QL_634,五蘊皆空經,1,,55,132,55,132,
QL_635,UN_467,QL_635,阿難問事佛吉凶經,1,,55,134,55,139,
QL_636,UN_468,QL_636,慢法經,1,,55,140,55,141,
QL_637,UN_469,QL_637,阿難分別經,1,,55,142,55,146,
QL_638,UN_506,QL_638,五母子經,1,,55,147,55,148,
QL_639,UN_507,QL_639,沙彌羅經,1,,55,150,55,152,
QL_640,UN_170,QL_640,玉耶經,1,,55,153,55,156,
QL_641,UN_169,QL_641,玉耶女經,1,,55,157,55,159,
QL_642,UN_171,QL_642,阿遫達經,1,,55,160,55,161,
QL_643,UN_502,QL_643,摩鄧女經,1,,55,162,55,164,
QL_644,UN_503,QL_644,摩登女解形中六事經,1,,55,165,55,167,
QL_645,UN_1341,QL_645,摩登伽經,2,,55,170,55,200,
QL_646,UN_1342,QL_646,舍頭諫經,1,,55,202,55,227,
QL_647,UN_520,QL_647,治禪病秘要經,2,,55,230,55,258,
QL_648,UN_106,QL_648,佛說七處三觀經,2,,55,260,55,282,
QL_649,UN_168,QL_649,阿那邠邸化七子經,1,,55,284,55,287,
QL_650,UN_172,QL_650,佛說大愛道般涅槃經,1,,55,288,55,294,
QL_651,UN_173,QL_651,佛母般泥洹經,1,,55,298,55,298,
QL_652,UN_108,QL_652,佛說聖法印經,1,,55,299,55,300,
QL_653,UN_111,QL_653,五隂譬喻經,1,,55,303,55,304,
QL_654,UN_112,QL_654,佛說水沬所漂經,1,,55,305,55,306,
QL_655,UN_114,QL_655,佛說不自守意經,1,,55,307,55,307,
QL_656,UN_119,QL_656,佛說滿願子經,1,,55,308,55,309,
QL_657,UN_121,QL_657,轉法輪經,1,,55,310,55,311,
QL_658,UN_122,QL_658,佛說三轉法輪經,1,,55,312,55,313,
QL_659,UN_130,QL_659,佛說八正道經,1,,55,314,55,315,
QL_660,UN_131,QL_660,難提釋經,1,,55,316,55,319,
QL_661,UN_132,QL_661,佛說馬有三相經,1,,55,320,55,320,
QL_662,UN_133,QL_662,佛說馬有八態譬人經,1,,55,321,55,321,
QL_663,UN_124,QL_663,佛說相應相可經,1,,55,322,55,322,
QL_664,UN_181,QL_664,修行本起經,2,,55,324,55,357,
QL_665,UN_182,QL_665,太子瑞應本起經,2,,55,360,55,388,
QL_666,UN_180,QL_666,過去現在因果經,4,,55,390,55,479,
QL_667,UN_504,QL_667,佛說柰女耆域因緣經,1,,55,482,55,497,
QL_668,UN_505,QL_668,佛說柰女耆婆經,1,,55,500,55,512,
QL_669,UN_179,QL_669,佛說生經,5,,55,514,55,618,
QL_670,UN_79,QL_670,蓱沙王五願經,1,,55,620,55,626,
QL_671,UN_156,QL_671,瑠璃王經,1,,55,627,55,632,
QL_672,UN_37,QL_672,佛說海八德經,1,,55,633,55,635,
QL_673,UN_36,QL_673,佛說法海經,1,,55,636,55,638,
QL_674,UN_192,QL_674,佛說義足經,2,,55,640,55,682,
QL_675,UN_553,QL_675,鬼問目連經,1,,55,684,55,687,
QL_676,UN_552,QL_676,雜藏經,1,,55,688,55,695,
QL_677,UN_554,QL_677,餓鬼報應經,1,,55,696,55,701,
QL_678,UN_579,QL_678,佛說四十二章經,1,,55,708,55,718,
QL_679,UN_542,QL_679,正法念處經,70,,56,2,57,247,
QL_680,UN_184,QL_680,佛本行集經,60,,57,248,58,129,
QL_681,UN_518,QL_681,佛說大安般守意經,2,,58,132,58,162,
QL_682,UN_555,QL_682,佛說罵意經,1,,58,164,58,176,
QL_683,UN_523,QL_683,禪行法想經,1,,58,177,58,177,
QL_684,UN_550,QL_684,佛說處處經,1,,58,180,58,193,
QL_685,UN_549,QL_685,佛說分別善惡所起經,1,,58,196,58,212,
QL_686,UN_581,QL_686,佛說出家縁經,1,,58,214,58,216,
QL_687,UN_178,QL_687,佛說阿含正行經,1,,58,217,58,219,
QL_688,UN_551,QL_688,佛說十八泥犂經,1,,58,220,58,224,
QL_689,UN_582,QL_689,佛說法受塵經,1,,58,225,58,225,
QL_690,UN_586,QL_690,佛說進學經,1,,58,226,58,226,
QL_691,UN_580,QL_691,佛說得道梯隥錫杖經,1,,58,227,58,229,
QL_692,,QL_692,持錫杖法,1,,58,229,58,231,
QL_693,UN_511,QL_693,佛說貧窮老公經,1,,58,232,58,234,
QL_694,UN_492,QL_694,須摩提長者經,1,,58,236,58,243,
QL_695,UN_490,QL_695,長者懊惱三處經,1,,58,244,58,245,
QL_696,UN_480,QL_696,犍陀國王經,1,,58,246,58,247,
QL_697,UN_470,QL_697,阿難四事經,1,,58,248,58,250,
QL_698,UN_560,QL_698,分別經,1,,58,252,58,257,
QL_699,UN_481,QL_699,未生怨經,1,,58,258,58,260,
QL_700,UN_557,QL_700,四願經,1,,58,261,58,264,
QL_701,UN_208,QL_701,猘狗經,1,,58,265,58,266,
QL_702,UN_94,QL_702,八關齋經,1,,58,268,58,270,
QL_703,UN_537,QL_703,孝子經,1,,58,271,58,272,
QL_704,UN_512,QL_704,黑氏梵志經,1,,58,273,58,275,
QL_705,UN_491,QL_705,阿鳩留經,1,,58,276,58,278,
QL_706,,QL_706,佛為阿支羅迦葉自化作苦經,1,,58,279,58,280,
QL_707,UN_544,QL_707,佛說罪業報應教化地獄經,1,,58,281,58,285,
QL_708,UN_517,QL_708,佛說龍王兄弟經,1,,58,286,58,287,
QL_709,UN_493,QL_709,佛說長者音恱經,1,,58,288,58,292,
QL_710,UN_508,QL_710,佛說七女經,1,,58,294,58,300,
QL_711,UN_513,QL_711,佛說八師經,1,,58,301,58,304,
QL_712,UN_494,QL_712,佛說越難經,1,,58,305,58,306,
QL_713,UN_559,QL_713,佛說所欲致患經,1,,58,307,58,311,
QL_714,UN_482,QL_714,阿闍世王問五逆經,1,,58,312,58,316,
QL_715,UN_577,QL_715,本事經,7,,58,318,58,416,
QL_716,UN_564,QL_716,佛說中心經,1,,58,418,58,423,
QL_717,UN_479,QL_717,佛說見正經,1,,58,424,58,430,
QL_718,UN_209,QL_718,佛說大魚事經,1,,58,431,58,432,
QL_719,UN_471,QL_719,佛說阿難七夢經,1,,58,433,58,433,
QL_720,UN_495,QL_720,佛說呵鵰阿那含經,1,,58,434,58,435,
QL_721,UN_538,QL_721,佛說燈指因緣經,1,,58,436,58,444,
