name,unified_sutra_code,sutra_code,sutra_name,due_reel_count,existed_reel_count,start_volume,start_page,end_volume,end_page,remark
ZC_337,UN_1391,ZC_337,金剛場陀羅尼經,1,1,21,617,21,637,
ZC_338,UN_1183,ZC_338,如來方便善巧咒經,1,1,21,639,21,652,
ZC_339,UN_1404,ZC_339,佛說師子奮迅菩薩所問經,1,1,21,653,21,656,
ZC_340,UN_1399,ZC_340,佛說陀鄰尼鉢經,1,1,21,657,21,660,
ZC_341,UN_1405,ZC_341,佛說花聚陀羅尼咒經,1,1,21,661,21,664,
ZC_342,UN_1066,ZC_342,佛說六字咒王經,1,0,21,,21,,
ZC_343,UN_1398,ZC_343,佛說持句神咒經,1,1,21,665,21,668,
ZC_344,UN_1174,ZC_344,佛說善法方便陀羅尼經,1,1,21,669,21,676,
ZC_345,UN_1182,ZC_345,虛空藏菩薩問七佛陀羅尼咒經,1,1,21,677,21,692,
ZC_346,UN_11751,ZC_346,金剛秘密善門陀羅尼咒經,1,1,21,693,21,698,
ZC_347,UN_1403,ZC_347,佛說華積陀羅尼神咒經,1,0,21,,21,,
ZC_348,UN_1173,ZC_348,護命法門神咒經,1,1,21,699,21,713,
ZC_349,UN_1397,ZC_349,東方最勝燈王陀羅尼經,1,1,21,715,21,724,
ZC_350,UN_1045,ZC_350,無垢淨光大陀羅尼經,1,1,21,725,21,742,
ZC_351,UN_1065,ZC_351,請觀世音菩薩消伏毒害陀羅尼咒經,1,1,21,743,21,758,
ZC_352,UN_606,ZC_352,佛說寶網經,1,1,21,759,21,793,
ZC_353,,ZC_353,菩薩行五十緣身經,1,1,21,795,21,803,
ZC_354,UN_838,ZC_354,佛說演道俗業經,1,1,21,805,21,818,
ZC_355,UN_824,ZC_355,佛說內藏百寶經,1,1,21,819,21,830,
ZC_356,UN_697,ZC_356,佛說梵志女首意經,1,1,22,1,22,8,
ZC_357,UN_812,ZC_357,佛說四不可得經,1,0,22,,22,,
ZC_358,UN_675,ZC_358,私呵昧經,1,1,22,9,22,26,
ZC_359,UN_676,ZC_359,菩薩生地經,1,0,22,,22,,
ZC_360,UN_362,ZC_360,佛說菩薩修行經,1,1,22,27,22,37,
ZC_361,UN_760,ZC_361,大方等如來藏經,1,1,22,39,22,52,
ZC_362,UN_360,ZC_362,佛說須賴經,1,0,22,,22,,
ZC_363,UN_731,ZC_363,佛說成具光明定意經,1,0,22,,22,,
ZC_364,UN_607,ZC_364,佛說百佛名經,1,1,22,53,22,61,
ZC_365,UN_222,ZC_365,金色王經,1,1,22,63,22,74,
ZC_366,UN_777,ZC_366,佛說諸德福田經,1,0,22,,22,,
ZC_367,UN_794,ZC_367,佛說溫室洗浴眾僧經,1,0,22,,22,,
ZC_368,UN_849,ZC_368,佛語經,1,0,22,,22,,
ZC_369,UN_595,ZC_369,佛說稱揚諸佛功德經,3,3,22,75,22,158,
ZC_370,UN_713,ZC_370,佛說須真天子經,4,3,22,159,22,205,
ZC_371,UN_418,ZC_371,摩訶摩耶經,2,2,22,207,22,246,
ZC_372,UN_805,ZC_372,佛說除恐災患經,1,1,22,247,22,271,
ZC_373,UN_823,ZC_373,佛說孛經抄,1,0,22,,22,,
ZC_374,UN_404,ZC_374,觀世音菩薩授記經,1,1,22,273,22,292,
ZC_375,UN_718,ZC_375,佛說海龍王經,4,3,22,293,22,375,
ZC_376,UN_742,ZC_376,佛說首楞嚴三昧經,2,2,22,377,22,450,
ZC_377,UN_1199,ZC_377,佛說觀藥王藥上二菩薩經,1,1,22,451,22,477,
ZC_378,UN_308,ZC_378,佛說觀普賢菩薩行法經,1,1,22,479,22,500,
ZC_379,UN_654,ZC_379,不思議光菩薩所說經,1,1,22,501,22,519,
ZC_380,UN_341,ZC_380,最勝問菩薩十住除垢斷結經,10,10,22,521,22,902,
ZC_381,UN_806,ZC_381,佛說未曾有因緣經,2,2,23,1,23,59,
ZC_382,UN_827,ZC_382,諸佛要集經,2,1,23,61,23,90,
ZC_383,UN_755,ZC_383,菩薩瓔珞經,14,12,23,91,23,522,
ZC_384,UN_738,ZC_384,佛說超日明三昧經,2,1,23,523,23,561,
ZC_385,UN_594,ZC_385,賢劫經,8,3,23,563,23,677,
ZC_386,UN_1387,ZC_386,大法炬陀羅尼經,20,13,23,679,24,118,
ZC_387,UN_1388,ZC_387,大威德陀羅尼經,20,12,24,119,24,380,
ZC_388,UN_610,ZC_388,佛說佛名經,12,7,24,381,24,604,
ZC_389,UN_614,ZC_389,過去莊嚴劫千佛名經,1,0,24,,24,,
ZC_390,UN_6144,ZC_390,現在賢劫千佛名經,1,0,24,,24,,
ZC_391,UN_6146,ZC_391,未來星宿劫千佛名經,1,0,24,,24,,
ZC_392,UN_613,ZC_392,五千五百佛名神咒除障滅罪經,8,3,24,605,24,671,
ZC_393,UN_608,ZC_393,佛說不思議功德諸佛所護念經,2,2,24,673,24,720,
ZC_394,UN_756,ZC_394,佛說華手經,10,9,24,721,25,163,
ZC_395,UN_1386,ZC_395,大方等陀羅尼經,4,3,25,165,25,234,
ZC_396,UN_465,ZC_396,僧伽吒經,4,4,25,235,25,311,
ZC_397,UN_747,ZC_397,力莊嚴三昧經,3,3,25,313,25,368,
ZC_398,UN_857,ZC_398,大方廣圓覺修多羅了義經,1,1,25,369,25,407,
ZC_399,UN_743,ZC_399,佛說觀佛三昧海經,10,9,25,409,25,619,
ZC_400,UN_216,ZC_400,大方便佛報恩經,7,3,25,621,25,679,
ZC_401,UN_215,ZC_401,佛說菩薩本行徑,3,3,25,681,25,751,
ZC_402,UN_807,ZC_402,佛說法集經,6,4,25,753,25,854,
ZC_403,UN_749,ZC_403,觀祭諸法行徑,4,4,26,1,26,90,
ZC_404,UN_419,ZC_404,菩薩䖏胎經,7,6,26,91,26,268,
ZC_405,UN_735,ZC_405,佛說弘道廣顯三昧經,3,3,26,269,26,331,
ZC_406,UN_795,ZC_406,佛說施燈功德經,1,1,26,333,26,352,
ZC_407,UN_655,ZC_407,無所有菩薩經,4,4,26,353,26,447,
ZC_408,UN_139,ZC_408,央掘魔羅經,4,3,26,449,26,540,
ZC_409,UN_439,ZC_409,佛說明度五十校計經,2,1,26,541,26,547,
ZC_410,UN_636,ZC_410,文殊師利問經,2,0,26,,26,,
ZC_411,UN_839,ZC_411,大方廣如來秘密藏經,2,0,26,,26,,
ZC_412,UN_420,ZC_412,中陰經,2,0,26,,26,,
ZC_413,UN_651,ZC_413,佛說月上女經,2,1,27,1,27,19,
ZC_414,UN_301,ZC_414,大法鼓經,2,1,27,21,27,42,
ZC_415,UN_775,ZC_415,大乘密嚴經,3,3,27,43,27,125,
ZC_416,UN_629,ZC_416,文殊師利問菩薩署經,1,1,27,127,27,155,
ZC_417,UN_786,ZC_417,佛說大乘造像功德經,2,1,27,157,27,171,
ZC_418,UN_421,ZC_418,蓮華面經,2,2,27,173,27,207,
ZC_419,UN_854,ZC_419,占察善惡業報經,2,2,27,209,27,253,
ZC_420,UN_10271,ZC_420,廣大寶樓閣善住秘密陀羅尼經,3,2,27,255,27,293,
ZC_421,UN_969,ZC_421,五佛頂三昧陀羅尼經,4,4,27,295,27,394,
ZC_422,UN_1222,ZC_422,大陀羅尼末法中一字心咒經,1,0,27,,27,,
ZC_423,UN_968,ZC_423,一字佛頂輪王經,5,0,27,,27,,
ZC_424,UN_962,ZC_424,大佛頂如來密因修證了義諸菩薩萬行首楞嚴經,10,10,27,395,27,614,
ZC_425,UN_865,ZC_425,大毗盧遮那成佛神變加持經,7,6,27,615,27,789,
ZC_426,UN_9141,ZC_426,蘇婆呼童子請問經,3,3,27,791,28,24,
ZC_427,UN_884,ZC_427,金剛頂瑜伽中略出念誦經,4,4,28,25,28,158,
ZC_428,UN_1028,ZC_428,牟尼曼陀羅咒經,1,0,28,,28,,
ZC_429,UN_9121,ZC_429,蘇悉地羯羅供養法,3,2,28,159,28,194,
ZC_430,UN_1382,ZC_430,七佛所説神呪經,4,3,28,195,28,274,
ZC_431,UN_1383,ZC_431,大吉義神呪經,4,2,28,275,28,305,
ZC_432,UN_1225,ZC_432,佛説文殊師利法寶藏陀羅尼經,1,1,28,307,28,334,
ZC_433,UN_10481,ZC_433,金剛光焰止風雨陀羅尼經,1,1,28,335,28,366,
ZC_434,UN_1440,ZC_434,佛説安宅神咒經,1,0,28,,28,,
ZC_435,UN_1439,ZC_435,佛説摩尼羅亶經,1,0,28,,28,,
ZC_436,UN_1374,ZC_436,佛説咒時氣病經,1,0,28,,28,,
ZC_437,UN_1437,ZC_437,佛説檀特羅麻油述經,1,0,28,,28,,
ZC_438,UN_1452,ZC_438,佛説闢除戝害咒經,1,0,28,,28,,
ZC_439,UN_1377,ZC_439,佛説咒小兒經,1,0,28,,28,,
ZC_440,UN_1375,ZC_440,佛説咒齒經,1,0,28,,28,,
ZC_441,UN_1376,ZC_441,佛説咒目經,1,0,28,,28,,
ZC_442,UN_1401,ZC_442,佛説安宅陀羅尼咒經,1,0,28,,28,,
ZC_443,UN_14251,ZC_443,佛説玄師颰陀所說神咒經,1,0,28,,28,,
ZC_444,UN_10491,ZC_444,佛説護諸童子陀羅尼經,1,0,28,,28,,
ZC_445,UN_1068,ZC_445,六字大陀羅尼呪經,1,1,28,367,28,368,
ZC_446,UN_1278,ZC_446,阿吒婆拘鬼神大將上佛陀羅尼神呪經,1,1,28,369,28,375,
ZC_447,UN_1414,ZC_447,佛説大普賢陀羅尼經,1,1,28,377,28,379,
ZC_448,UN_1415,ZC_448,佛説大七寶陀羅尼經,1,1,28,381,28,382,
ZC_449,UN_936,ZC_449,諸佛心陀羅尼經,1,0,28,,28,,
ZC_450,UN_403,ZC_450,阿彌陀鼓音聲王陀羅尼經,1,0,28,,28,,
ZC_451,UN_1412,ZC_451,八名普密陀羅尼經,1,0,28,,28,,
ZC_452,UN_1441,ZC_452,拔濟苦難陀羅尼經,1,0,28,,28,,
ZC_453,UN_1406,ZC_453,六門陀羅尼經,1,0,28,,28,,
ZC_454,UN_1200,ZC_454,持世陀羅尼經,1,0,28,,28,,
ZC_455,UN_1060,ZC_455,清淨觀世音普賢陀羅尼經,1,0,28,,28,,
ZC_456,UN_615,ZC_456,佛説千佛因緣經,1,0,28,,28,,
ZC_457,UN_424,ZC_457,佛垂般涅槃略説教誡經,1,1,28,383,28,391,
ZC_458,UN_1422,ZC_458,佛説莊嚴王陀羅尼呪經,1,1,28,393,28,398,
ZC_459,UN_1192,ZC_459,佛説隨求即得大自在陀羅尼神呪經,1,1,28,399,28,420,
ZC_460,UN_1421,ZC_460,佛説一切功德莊嚴王經,1,1,28,,28,,
ZC_461,UN_1168,ZC_461,諸佛集會陀羅尼經,1,1,28,421,28,426,
ZC_462,UN_1442,ZC_462,佛説拔除罪障呪王經,1,1,28,427,28,430,
ZC_463,UN_14161,ZC_463,百千印陀羅尼經,1,1,28,431,28,433,
ZC_464,UN_1196,ZC_464,香王菩薩陀羅尼咒經,1,0,28,,28,,
ZC_465,UN_1409,ZC_465,佛説善夜經,1,1,28,435,28,439,
ZC_466,UN_242,ZC_466,佛説鹿母經,1,1,28,441,28,445,
ZC_467,UN_699,ZC_467,佛説賢首經,1,1,28,447,28,451,
ZC_468,UN_698,ZC_468,佛説心明經,1,1,28,453,28,457,
ZC_469,UN_602,ZC_469,佛説滅十方冥經,1,1,28,459,28,467,
ZC_470,UN_774,ZC_470,佛説佛地經,1,1,28,469,28,486,
ZC_471,UN_714,ZC_471,佛説魔逆經,1,1,28,487,28,516,
ZC_472,UN_1212,ZC_472,金剛頂經曼殊室利菩薩五字心陀羅尼品,1,0,28,,28,,
ZC_473,UN_229,ZC_473,佛説月明菩薩經,1,1,28,517,28,521,
ZC_474,UN_852,ZC_474,佛説出生菩提心經,1,1,28,523,28,540,
ZC_475,UN_183,ZC_475,異出菩薩本起經,1,0,28,,28,,
ZC_476,UN_640,ZC_476,佛説文殊師利般涅槃經,1,0,28,,28,,
ZC_477,UN_722,ZC_477,佛説佛印三昧經,1,0,28,,28,,
ZC_478,UN_1119,ZC_478,觀自在如意輪菩薩瑜伽法要,1,1,28,541,28,553,
ZC_479,UN_1180,ZC_479,虛空藏菩薩能滿諸願最勝心陀羅尼求聞持法,1,0,28,,28,,
ZC_480,UN_1355,ZC_480,佛説救面然餓鬼陀羅尼神咒經,1,0,28,,28,,
ZC_481,UN_1357,ZC_481,佛説甘露經陀羅尼咒,1,0,28,,28,,
ZC_482,UN_1444,ZC_482,智炬陀羅尼經,1,0,28,,28,,
ZC_483,UN_842,ZC_483,諸法最上王經,1,1,28,555,28,588,
ZC_484,UN_230,ZC_484,佛説德光太子經,1,1,28,589,28,615,
ZC_485,UN_426,ZC_485,般泥洹後灌臘經,1,0,28,,28,,
ZC_486,UN_715,ZC_486,商主天子所問經,1,1,28,617,28,641,
ZC_487,UN_748,ZC_487,寂照神變三摩地經,1,1,28,643,28,662,
ZC_488,UN_600,ZC_488,佛説八部佛名經,1,1,28,663,28,667,
ZC_489,UN_657,ZC_489,離垢慧菩薩所問禮佛法經,1,1,28,669,28,676,
ZC_490,UN_702,ZC_490,佛説堅固女經,1,1,28,677,28,685,
ZC_491,UN_223,ZC_491,佛説妙色王因縁經,1,1,28,687,28,691,
ZC_492,UN_793,ZC_492,右繞佛塔功德經,1,1,28,693,28,696,
ZC_493,UN_425,ZC_493,佛臨涅槃記法住經,1,1,28,697,28,703,
ZC_494,UN_605,ZC_494,受持七佛名號所生功德經,1,0,28,,28,,
ZC_495,UN_816,ZC_495,大乘四法經,1,0,28,,28,,
ZC_496,UN_656,ZC_496,獅子㽵嚴王菩薩請問經,1,1,28,705,28,711,
ZC_497,UN_224,ZC_497,佛説師子素馱娑王斷肉經,1,1,28,713,28,717,
ZC_498,UN_701,ZC_498,差摩婆帝授記經,1,1,28,719,28,723,
ZC_499,UN_696,ZC_499,有德女所問大乘經,1,0,28,,28,,
ZC_500,UN_762,ZC_500,佛説不增不減經,1,0,28,,28,,
ZC_501,UN_703,ZC_501,佛説大乘流轉諸有經,1,0,28,,28,,
ZC_502,UN_721,ZC_502,佛為海龍王説法印經,1,0,28,,28,,
ZC_503,UN_792,ZC_503,佛説造塔功德經,1,0,28,,28,,
ZC_504,UN_237,ZC_504,佛説大意經,1,0,28,,28,,
ZC_505,UN_706,ZC_505,優婆夷淨行法門經,2,2,28,725,28,772,
ZC_506,UN_744,ZC_506,佛説金剛三昧本性清淨不壞不滅經,1,0,28,,28,,
ZC_507,UN_236,ZC_507,佛説師子月佛本生經,1,0,28,,28,,
ZC_508,UN_819,ZC_508,佛説十二頭陀經,1,0,28,,28,,
ZC_509,UN_681,ZC_509,佛説樹提伽經,1,0,28,,28,,
ZC_510,UN_221,ZC_510,長壽王經,1,0,28,,28,,
ZC_511,UN_843,ZC_511,佛説甚深大廻向經,1,0,28,,28,,
ZC_512,UN_601,ZC_512,佛説十吉祥經,1,0,28,,28,,
ZC_513,UN_243,ZC_513,一切智光明仙人慈心因緣不食肉經,1,0,28,,28,,
ZC_514,UN_817,ZC_514,佛説菩薩內習六波羅蜜經,1,0,28,,28,,
ZC_515,UN_700,ZC_515,佛説長者法志妻經,1,1,28,773,28,777,
ZC_516,UN_232,ZC_516,佛説菩薩投身胎餓虎起塔因縁經,1,1,28,779,28,794,
ZC_517,UN_717,ZC_517,佛説天王太子辟羅經,1,1,28,795,28,797,
ZC_518,UN_707,ZC_518,佛説長者女菴提遮師子吼了義經,1,0,28,,28,,
ZC_519,UN_431,ZC_519,佛説法滅盡經,1,1,28,799,28,802,
ZC_520,UN_48,ZC_520,佛説八大人覺經,1,1,28,803,28,804,
ZC_521,UN_670,ZC_521,佛説薩羅國經,1,1,28,805,28,810,
ZC_522,UN_811,ZC_522,佛説四輩經,1,1,28,811,28,815,
ZC_523,UN_809,ZC_523,佛説三品弟子經,1,1,28,817,28,820,
ZC_524,UN_240,ZC_524,佛説過去世佛分衛經,1,0,28,,28,,
ZC_525,UN_430,ZC_525,佛説當來變經,1,0,28,,28,,
ZC_526,UN_837,ZC_526,佛説法常住經,1,0,28,,28,,
ZC_527,UN_304,ZC_527,金剛三昧經,1,1,29,1,29,38,
ZC_528,UN_1651,ZC_528,菩薩地持經,10,8,29,39,29,251,
ZC_529,UN_16521,ZC_529,菩薩善戒經,9,6,29,253,29,411,
ZC_530,UN_1561,ZC_530,佛說淨業障經,1,0,29,,29,,
ZC_531,UN_1549,ZC_531,優婆塞戒經,7,5,29,413,29,550,
ZC_532,UN_1545,ZC_532,梵綱經,2,2,29,551,29,604,
ZC_533,UN_1547,ZC_533,受十善戒經,1,1,29,605,29,628,
ZC_534,UN_1550,ZC_534,佛藏經,3,1,29,629,29,663,
ZC_535,UN_1546,ZC_535,菩薩瓔珞本業經,2,2,29,665,29,724,
ZC_536,UN_1567,ZC_536,菩薩戒本,1,1,29,725,29,739,
ZC_537,UN_16522,ZC_537,菩薩善戒經,1,0,29,,29,,
ZC_538,UN_1568,ZC_538,菩薩戒本,1,1,29,741,29,770,
ZC_539,UN_1566,ZC_539,菩薩戒羯磨文,1,1,29,771,29,781,
ZC_540,UN_1548,ZC_540,佛説菩薩內戒經,1,1,29,783,29,807,
ZC_541,UN_1569,ZC_541,優婆塞五戒威儀經,1,1,29,809,29,830,
ZC_542,UN_1553,ZC_542,佛説文殊師利淨律經,1,1,29,831,29,850,
ZC_543,UN_1556,ZC_543,佛説文殊悔過經,1,1,30,1,30,30,
ZC_544,UN_1552,ZC_544,清淨毗尼方廣經,1,1,30,31,30,55,
ZC_545,UN_1554,ZC_545,寂調音所問經,1,1,30,57,30,83,
ZC_546,UN_1560,ZC_546,大乘三聚懺悔經,1,1,30,85,30,103,
ZC_547,UN_1571,ZC_547,菩薩五法懺悔文,1,0,30,,30,,
ZC_548,UN_1558,ZC_548,菩薩藏經,1,0,30,,30,,
ZC_549,UN_1557,ZC_549,三曼陀跋陀羅菩薩經,1,0,30,,30,,
ZC_550,UN_1570,ZC_550,菩薩受齊經,1,0,30,,30,,
ZC_551,UN_1559,ZC_551,佛説舍利弗悔過經,1,0,30,,30,,
ZC_552,UN_1551,ZC_552,佛説法律三昧經,1,0,30,,30,,
ZC_553,UN_719,ZC_553,十善業道經,1,0,30,,30,,
ZC_554,UN_1576,ZC_554,大智度論,100,82,30,105,33,96,
ZC_555,UN_1589,ZC_555,十地論,12,10,33,97,33,412,
ZC_556,UN_1592,ZC_556,彌勒菩薩所問經論,9,7,33,413,33,566,
ZC_557,UN_1590,ZC_557,大寶積經論,4,4,33,567,33,688,
ZC_558,UN_1593,ZC_558,寶髻經四法憂波提舍,1,1,33,689,33,706,
ZC_559,UN_1597,ZC_559,佛地經論,7,7,33,707,34,25,
ZC_560,UN_15771,ZC_560,金剛般若論,2,1,34,27,34,48,
ZC_561,UN_1581,ZC_561,能斷金剛般若波羅蜜多經論頌,1,1,34,49,34,54,
ZC_562,UN_1580,ZC_562,能斷金剛般若波羅蜜多經論釋,3,3,34,55,34,106,
ZC_563,UN_1579,ZC_563,金剛般若波羅蜜經論,3,3,34,107,34,180,
ZC_564,UN_1582,ZC_564,金剛般若波羅蜜經破取著不壞假名論,2,2,34,181,34,228,
ZC_565,UN_1598,ZC_565,文殊師利菩薩問菩提經論,2,2,34,229,34,272,
ZC_566,UN_15871,ZC_566,妙法蓮華經論優婆提舍,1,0,34,,34,,
ZC_567,UN_1599,ZC_567,勝思惟梵天所問經論,4,4,34,273,34,360,
ZC_568,UN_1586,ZC_568, 妙法蓮華經憂波提舍,2,1,34,361,34,384,
ZC_569,UN_1596,ZC_569,遣教經論,1,1,34,385,34,422,
ZC_570,UN_1591,ZC_570,無量壽經優波提舍願生偈,1,0,34,,34,,
ZC_571,UN_1595,ZC_571,涅槃經本有今無偈論,1,0,34,,34,,
ZC_572,UN_1594,ZC_572,涅槃論,1,0,34,,34,,
ZC_573,UN_1601,ZC_573,三具足經優波提舍,1,1,34,423,34,448,
ZC_574,UN_1600,ZC_574,轉法輪經優波提舍,1,1,34,449,34,463,
ZC_575,UN_1649,ZC_575,瑜伽師地論,100,90,34,465,37,307,
ZC_576,UN_1672,ZC_576,顯揚聖教論,20,18,37,309,37,742,
ZC_577,UN_1675,ZC_577,大乘阿毗達磨集論,7,4,37,743,37,829,
ZC_578,UN_1673,ZC_578,顯揚聖教論頌,1,0,37,,37,,
ZC_579,UN_1685,ZC_579,王法正理論,1,1,37,831,37,859,
ZC_580,UN_1650,ZC_580,瑜伽師地論釋,1,1,38,1,38,23,
ZC_581,UN_1676,ZC_581,大乘阿毗達磨雜集論,16,11,38,25,38,290,
ZC_582,UN_1633,ZC_582,中論,4,4,38,291,38,446,
ZC_583,UN_1636,ZC_583,般若燈論釋,15,10,38,447,38,711,
ZC_584,UN_1638,ZC_584,十二門論,1,0,38,,38,,
ZC_585,UN_1686,ZC_585,十八空論,1,1,38,713,38,741,
ZC_586,UN_1639,ZC_586,百論,2,2,38,743,38,805,
ZC_587,UN_1640,ZC_587,廣百論本,1,0,38,,38,,
ZC_588,UN_1641,ZC_588,大乘廣百論釋論,10,10,38,807,39,244,
ZC_589,UN_1588,ZC_589,十住毗婆沙論,17,15,39,245,39,626,
ZC_590,UN_1730,ZC_590,菩提資糧論,6,5,39,627,39,710,
ZC_591,UN_1674,ZC_591,大乘莊嚴經論,13,11,39,711,40,151,
ZC_592,UN_195,ZC_592,大莊嚴論經,15,15,40,153,40,478,
ZC_593,UN_1663,ZC_593,攝大乘論,3,3,40,479,40,564,
ZC_594,UN_1635,ZC_594,順中論義入大般若波羅蜜經初品法門,2,2,40,565,40,612,
ZC_595,UN_1666,ZC_595,攝大乘論釋,15,13,40,613,41,182,
ZC_596,UN_1664,ZC_596,攝大乘論,2,2,41,183,41,249,
ZC_597,UN_1662,ZC_597,攝大乘論本,3,3,41,251,41,339,
ZC_598,UN_1667,ZC_598,攝大乘論釋論,10,7,41,341,41,509,
ZC_599,UN_1665,ZC_599,攝大乘論釋,10,7,41,511,41,745,
ZC_600,UN_1680,ZC_600,佛性論,4,2,42,141,42,204,
ZC_601,UN_1670,ZC_601,中邊分別論,2,1,42,205,42,234,
ZC_602,UN_1653,ZC_602,決定藏論,3,1,42,235,42,258,
ZC_603,UN_1681,ZC_603,究竟一乘寶性論,4,1,42,259,42,288,
ZC_604,UN_1669,ZC_604,辯中邊論,3,1,42,289,42,307,
ZC_605,UN_1671,ZC_605,辯中邊論頌,1,1,42,309,42,316,
ZC_606,UN_1679,ZC_606,業成就論,1,1,42,317,42,334,
ZC_607,UN_1678,ZC_607,大乘成業論,1,0,42,,42,,
ZC_608,UN_1718,ZC_608,因明正理門論本,1,0,42,,42,,
ZC_609,UN_1661,ZC_609,成唯識寶生論,5,4,42,335,42,411,
ZC_610,UN_1719,ZC_610,因明正理門論,1,1,42,413,42,435,
ZC_611,UN_1720,ZC_611,因明入正理論,1,0,42,,42,,
ZC_612,UN_1660,ZC_612,唯識二十論,1,0,42,,42,,
ZC_613,UN_1655,ZC_613,唯識三十論頌,1,1,42,437,42,441,
ZC_614,UN_1659,ZC_614,大乘唯識論,1,1,42,443,42,458,
ZC_615,UN_1656,ZC_615,顯識論,1,1,42,459,42,476,
ZC_616,UN_1657,ZC_616,轉識論,1,1,42,477,42,485,
ZC_617,UN_1658,ZC_617,唯識論,1,1,42,487,42,514,
ZC_618,UN_1654,ZC_618,成唯識論,10,7,42,698,42,698,
ZC_619,UN_1647,ZC_619,大丈夫論,2,2,42,703,42,753,
ZC_620,UN_1736,ZC_620,大乘起信論,1,1,42,755,42,789,
ZC_621,UN_1715,ZC_621,寶行王正論,1,1,42,791,42,821,
ZC_622,UN_1683,ZC_622,大乘廣五蘊論,1,0,42,,42,,
ZC_623,UN_1682,ZC_623,大乘五蘊論,1,0,42,,42,,
ZC_624,UN_1648,ZC_624,大乘掌珎論,2,2,42,823,42,871,
ZC_625,UN_1724,ZC_625,入大乘論,2,1,43,1,43,31,
ZC_626,UN_1687,ZC_626,三無性論,2,2,43,33,43,85,
ZC_627,UN_1736,ZC_627,大乘起信論,2,2,43,87,43,125,
ZC_628,UN_1729,ZC_628,  發菩提心經論,2,2,43,127,43,168,
ZC_629,,ZC_629,如寶輪,1,1,43,169,43,202,
ZC_630,UN_1722,ZC_630,方便心論,1,1,43,203,43,227,
ZC_631,UN_1693,ZC_631,觀所緣緣論,1,1,43,229,43,232,
ZC_632,UN_1692,ZC_632,無相思塵論,1,1,43,233,43,237,
ZC_633,UN_1694,ZC_633,觀所緣論釋,1,1,43,239,43,252,
ZC_634,UN_1721,ZC_634,迴諍論,1,0,43,,43,,
ZC_635,UN_1642,ZC_635,百字論,1,0,43,,43,,
ZC_636,UN_1643,ZC_636,壹輸盧迦論,1,0,43,,43,,
ZC_637,UN_1677,ZC_637,六門教授習定論,1,0,43,,43,,
ZC_638,UN_1716,ZC_638,手杖論,1,0,43,,43,,
ZC_639,UN_1691,ZC_639,觀總項論頌,1,0,43,,43,,
ZC_640,UN_1690,ZC_640,取因假設論,1,0,43,,43,,
ZC_641,UN_1688,ZC_641,掌中輪,1,0,43,,43,,
ZC_642,UN_1714,ZC_642,止觀門論頌,1,0,43,,43,,
ZC_643,UN_1696,ZC_643,大乘法界無差別論,1,0,43,,43,,
ZC_644,UN_1711,ZC_644,緣生輪,1,0,43,,43,,
ZC_645,UN_1699,ZC_645,提婆菩薩釋楞伽經中外道小乘涅槃輪,1,0,43,,43,,
ZC_646,UN_1689,ZC_646,解倦論,1,0,43,,43,,
ZC_647,,ZC_647,大乘百法明門輪本事分中略錄名數,1,0,43,,43,,
ZC_648,UN_1698,ZC_648,提婆菩薩破楞伽經中外道小乘四宗論,1,0,43,,43,,
ZC_649,UN_1710,ZC_649,十二因緣論,1,0,43,,43,,
ZC_650,UN_1,ZC_650,佛說長阿含經,22,16,43,253,43,736,
ZC_651,UN_28,ZC_651,中阿含經,60,51,43,737,45,443,
ZC_652,UN_144,ZC_652,增壹阿含經,51,29,45,445,46,287,
ZC_653,UN_102,ZC_653,雜阿含經,50,45,46,289,47,791,
ZC_654,UN_103,ZC_654,別譯雜阿含經,16,12,47,793,48,267,
ZC_655,UN_7,ZC_655,大般涅槃經,3,3,48,269,48,343,
ZC_656,UN_5,ZC_656,佛般泥洹經,2,1,48,345,48,379,
ZC_657,UN_6,ZC_657,般泥洹經,2,1,48,381,48,413,
ZC_658,UN_15,ZC_658,佛說人本欲生經,1,1,48,415,48,440,
ZC_659,UN_18,ZC_659,佛說屍迦羅越六方禮經,1,0,48,,48,,
ZC_660,UN_22,ZC_660,佛說梵志阿颰經,1,1,48,441,48,460,
ZC_661,UN_24,ZC_661,佛說寂志果經,1,1,48,461,48,484,
ZC_662,UN_23,ZC_662,佛說梵網六十二見經,1,1,48,485,48,515,
ZC_663,UN_26,ZC_663,起世經,10,8,48,517,48,716,
ZC_664,UN_27,ZC_664,起世因本經,10,8,48,717,49,28,
ZC_665,UN_25,ZC_665,大樓炭經,6,5,49,29,49,156,
ZC_666,UN_190,ZC_666,中本起經,2,2,49,157,49,225,
ZC_667,UN_14,ZC_667,長阿含十報法經,2,0,49,,49,,
ZC_668,UN_29,ZC_668,佛說七知經,1,1,49,227,49,230,
ZC_669,UN_58,ZC_669,佛說樂想經,1,1,49,231,49,232,
ZC_670,UN_49,ZC_670,佛說離睡經,1,1,49,233,49,237,
ZC_671,UN_57,ZC_671,佛說苦陰因事經,1,1,49,239,49,246,
ZC_672,UN_50,ZC_672,佛說是法非法經,1,1,49,247,49,252,
ZC_673,UN_55,ZC_673,佛說苦陰經,1,1,49,253,49,260,
ZC_674,UN_47,ZC_674,佛說阿那律八念經,1,1,49,261,49,266,
ZC_675,UN_61,ZC_675,佛說諸法本經,1,1,49,267,49,268,
ZC_676,UN_69,ZC_676,弊魔試目連經,1,0,49,,49,,
